FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2025-01-30,5,Producto Modelo 5,2,624.92,79,Globex 79,5,Tienda Online 5
2025-01-30,8,Producto Modelo 8,1,1636.17,41,Dunder Mifflin 41,2,Tienda Sucursal 2
2025-01-30,44,Producto Modelo 44,3,331.77,87,Wayne Ent. 87,7,Tienda Sucursal 7
2025-01-30,5,Producto Modelo 5,2,624.92,17,Wayne Ent. 17,2,Tienda Sucursal 2
2025-01-30,31,Producto Modelo 31,1,1051.87,9,Globex 9,1,Tienda Online 1
2025-01-30,36,Producto Modelo 36,3,516.39,66,Wayne Ent. 66,6,Tienda Sucursal 6
2025-01-31,38,Producto Modelo 38,2,466.61,16,ACME Corp 16,9,Tienda Outlet 9
2025-01-31,32,Producto Modelo 32,2,1770.83,3,Wayne Ent. 3,9,Tienda Outlet 9
2025-01-31,30,Producto Modelo 30,3,532.83,67,ACME Corp 67,5,Tienda Online 5
2025-01-31,29,Producto Modelo 29,2,496.38,44,Globex 44,1,Tienda Online 1
2025-01-31,13,Producto Modelo 13,3,-150.0,35,Dunder Mifflin 35,10,Tienda Sucursal 10
2025-01-31,27,Producto Modelo 27,2,182.09,45,Globex 45,4,Tienda Sucursal 4
2025-01-31,15,Producto Modelo 15,2,1526.58,9,Globex 9,1,Tienda Online 1
2025-02-01,36,Producto Modelo 36,2,516.39,85,Globex 85,6,Tienda Sucursal 6
2025-02-01,40,Producto Modelo 40,2,219.02,97,Dunder Mifflin 97,9,Tienda Outlet 9
2025-02-01,14,Producto Modelo 14,1,978.72,56,Globex 56,9,Tienda Outlet 9
2025-02-01,3,Producto Modelo 3,2,1389.15,23,ACME Corp 23,1,Tienda Online 1
2025-02-01,21,Producto Modelo 21,1,881.45,18,Dunder Mifflin 18,5,Tienda Online 5
2025-02-01,32,Producto Modelo 32,3,1770.83,41,Dunder Mifflin 41,1,Tienda Online 1
2025-02-01,41,Producto Modelo 41,1,541.4,28,ACME Corp 28,10,Tienda Sucursal 10
2025-02-01,48,Producto Modelo 48,3,1675.08,51,Wayne Ent. 51,9,Tienda Outlet 9
2025-02-02,32,Producto Modelo 32,3,1770.83,48,Globex 48,1,Tienda Online 1
2025-02-02,29,Producto Modelo 29,1,496.38,13,Globex 13,3,Tienda Online 3
2025-02-02,16,Producto Modelo 16,2,1728.39,3,Wayne Ent. 3,6,Tienda Sucursal 6
2025-02-02,14,Producto Modelo 14,2,978.72,59,Dunder Mifflin 59,4,Tienda Sucursal 4
2025-02-02,45,Producto Modelo 45,2,686.93,69,Globex 69,1,Tienda Online 1
2025-02-02,13,Producto Modelo 13,2,-150.0,6,Wayne Ent. 6,9,Tienda Outlet 9
2025-02-02,1,Producto Modelo 1,2,623.25,40,ACME Corp 40,9,Tienda Outlet 9
2025-02-02,38,Producto Modelo 38,3,466.61,68,Wayne Ent. 68,6,Tienda Sucursal 6
2025-02-02,50,Producto Modelo 50,1,801.81,61,Wayne Ent. 61,2,Tienda Sucursal 2
2025-02-02,14,Producto Modelo 14,3,978.72,94,Dunder Mifflin 94,6,Tienda Sucursal 6
2025-02-03,27,Producto Modelo 27,1,182.09,8,Globex 8,5,Tienda Online 5
2025-02-03,41,Producto Modelo 41,2,541.4,84,Dunder Mifflin 84,5,Tienda Online 5
2025-02-03,37,Producto Modelo 37,2,1086.66,36,Globex 36,7,Tienda Sucursal 7
2025-02-03,3,Producto Modelo 3,1,1389.15,32,Globex 32,2,Tienda Sucursal 2
2025-02-03,27,Producto Modelo 27,1,182.09,77,Wayne Ent. 77,3,Tienda Online 3
2025-02-03,8,Producto Modelo 8,3,1636.17,83,Wayne Ent. 83,4,Tienda Sucursal 4
2025-02-03,27,Producto Modelo 27,2,182.09,4,Dunder Mifflin 4,9,Tienda Outlet 9
2025-02-03,10,Producto Modelo 10,3,700.71,6,Wayne Ent. 6,9,Tienda Outlet 9
2025-02-03,16,Producto Modelo 16,2,1728.39,19,Globex 19,1,Tienda Online 1
2025-02-03,27,Producto Modelo 27,2,182.09,19,Globex 19,10,Tienda Sucursal 10
2025-02-03,47,Producto Modelo 47,1,1071.38,73,Globex 73,6,Tienda Sucursal 6
2025-02-03,29,Producto Modelo 29,3,496.38,8,Globex 8,7,Tienda Sucursal 7
2025-02-04,32,Producto Modelo 32,2,1770.83,44,Globex 44,10,Tienda Sucursal 10
2025-02-04,29,Producto Modelo 29,1,496.38,54,Wayne Ent. 54,3,Tienda Online 3
2025-02-04,24,Producto Modelo 24,1,1356.26,96,Wayne Ent. 96,3,Tienda Online 3
2025-02-04,34,Producto Modelo 34,2,1571.22,18,Dunder Mifflin 18,9,Tienda Outlet 9
2025-02-04,2,Producto Modelo 2,2,1242.79,81,ACME Corp 81,1,Tienda Online 1
2025-02-04,19,Producto Modelo 19,2,1195.73,93,Globex 93,4,Tienda Sucursal 4
2025-02-04,42,Producto Modelo 42,1,425.72,71,ACME Corp 71,6,Tienda Sucursal 6
2025-02-04,21,Producto Modelo 21,1,881.45,53,Wayne Ent. 53,8,Tienda Outlet 8
2025-02-04,46,Producto Modelo 46,1,1433.28,90,Wayne Ent. 90,2,Tienda Sucursal 2
2025-02-04,33,Producto Modelo 33,2,1312.75,63,Dunder Mifflin 63,8,Tienda Outlet 8
2025-02-04,12,Producto Modelo 12,2,538.41,48,Globex 48,1,Tienda Online 1
2025-02-04,5,Producto Modelo 5,3,624.92,25,Dunder Mifflin 25,3,Tienda Online 3
2025-02-04,28,Producto Modelo 28,1,1082.48,39,Wayne Ent. 39,8,Tienda Outlet 8
2025-02-04,20,Producto Modelo 20,3,534.57,88,Dunder Mifflin 88,5,Tienda Online 5
2025-02-04,37,Producto Modelo 37,3,1086.66,47,Dunder Mifflin 47,2,Tienda Sucursal 2
2025-02-05,34,Producto Modelo 34,3,1571.22,36,Globex 36,6,Tienda Sucursal 6
2025-02-05,37,Producto Modelo 37,3,1086.66,42,Dunder Mifflin 42,5,Tienda Online 5
2025-02-05,35,Producto Modelo 35,3,1593.35,55,Dunder Mifflin 55,8,Tienda Outlet 8
2025-02-05,13,Producto Modelo 13,3,-150.0,80,Globex 80,5,Tienda Online 5
2025-02-05,13,Producto Modelo 13,2,-150.0,90,Wayne Ent. 90,6,Tienda Sucursal 6
2025-02-05,5,Producto Modelo 5,3,624.92,49,Globex 49,4,Tienda Sucursal 4
2025-02-05,2,Producto Modelo 2,2,1242.79,46,ACME Corp 46,6,Tienda Sucursal 6
2025-02-05,22,Producto Modelo 22,3,950.08,24,Globex 24,1,Tienda Online 1
2025-02-05,30,Producto Modelo 30,2,532.83,64,Globex 64,2,Tienda Sucursal 2
2025-02-05,44,Producto Modelo 44,1,331.77,42,Dunder Mifflin 42,10,Tienda Sucursal 10
2025-02-05,16,Producto Modelo 16,3,1728.39,65,Dunder Mifflin 65,10,Tienda Sucursal 10
2025-02-05,4,Producto Modelo 4,2,1183.86,13,Globex 13,5,Tienda Online 5
2025-02-06,23,Producto Modelo 23,2,70.45,54,Wayne Ent. 54,7,Tienda Sucursal 7
2025-02-06,47,Producto Modelo 47,2,1071.38,45,Globex 45,6,Tienda Sucursal 6
2025-02-06,4,Producto Modelo 4,2,1183.86,82,Wayne Ent. 82,1,Tienda Online 1
2025-02-06,13,Producto Modelo 13,3,-150.0,84,Dunder Mifflin 84,5,Tienda Online 5
2025-02-06,44,Producto Modelo 44,1,331.77,79,Globex 79,4,Tienda Sucursal 4
2025-02-06,5,Producto Modelo 5,2,624.92,3,Wayne Ent. 3,7,Tienda Sucursal 7
2025-02-06,15,Producto Modelo 15,3,1526.58,75,Wayne Ent. 75,4,Tienda Sucursal 4
2025-02-07,19,Producto Modelo 19,2,1195.73,4,Dunder Mifflin 4,4,Tienda Sucursal 4
2025-02-07,14,Producto Modelo 14,2,978.72,71,ACME Corp 71,6,Tienda Sucursal 6
2025-02-07,31,Producto Modelo 31,3,1051.87,47,Dunder Mifflin 47,7,Tienda Sucursal 7
2025-02-07,15,Producto Modelo 15,2,1526.58,35,Dunder Mifflin 35,8,Tienda Outlet 8
2025-02-07,24,Producto Modelo 24,2,1356.26,13,Globex 13,10,Tienda Sucursal 10
2025-02-07,14,Producto Modelo 14,3,978.72,6,Wayne Ent. 6,10,Tienda Sucursal 10
2025-02-07,16,Producto Modelo 16,1,1728.39,31,Dunder Mifflin 31,4,Tienda Sucursal 4
2025-02-07,23,Producto Modelo 23,3,70.45,100,Wayne Ent. 100,1,Tienda Online 1
2025-02-07,33,Producto Modelo 33,3,1312.75,43,Wayne Ent. 43,6,Tienda Sucursal 6
2025-02-07,6,Producto Modelo 6,3,1040.57,94,Dunder Mifflin 94,2,Tienda Sucursal 2
2025-02-07,35,Producto Modelo 35,1,1593.35,70,Wayne Ent. 70,5,Tienda Online 5
2025-02-07,36,Producto Modelo 36,1,516.39,45,Globex 45,9,Tienda Outlet 9
2025-02-07,18,Producto Modelo 18,1,1516.5,54,Wayne Ent. 54,4,Tienda Sucursal 4
2025-02-07,27,Producto Modelo 27,3,182.09,80,Globex 80,3,Tienda Online 3
2025-02-07,30,Producto Modelo 30,3,532.83,27,Dunder Mifflin 27,3,Tienda Online 3
2025-02-08,7,Producto Modelo 7,1,890.75,79,Globex 79,10,Tienda Sucursal 10
2025-02-08,17,Producto Modelo 17,3,296.83,94,Dunder Mifflin 94,1,Tienda Online 1
2025-02-08,6,Producto Modelo 6,3,1040.57,38,Globex 38,8,Tienda Outlet 8
2025-02-08,40,Producto Modelo 40,3,219.02,21,ACME Corp 21,6,Tienda Sucursal 6
2025-02-08,19,Producto Modelo 19,2,1195.73,54,Wayne Ent. 54,7,Tienda Sucursal 7
2025-02-08,41,Producto Modelo 41,1,541.4,20,Globex 20,8,Tienda Outlet 8
2025-02-08,49,Producto Modelo 49,1,99.19,46,ACME Corp 46,1,Tienda Online 1
2025-02-08,15,Producto Modelo 15,3,1526.58,77,Wayne Ent. 77,2,Tienda Sucursal 2
2025-02-09,21,Producto Modelo 21,1,881.45,65,Dunder Mifflin 65,6,Tienda Sucursal 6
2025-02-09,47,Producto Modelo 47,2,1071.38,2,Globex 2,4,Tienda Sucursal 4
2025-02-09,25,Producto Modelo 25,3,1093.94,1,ACME Corp 1,6,Tienda Sucursal 6
2025-02-09,42,Producto Modelo 42,3,425.72,22,ACME Corp 22,9,Tienda Outlet 9
2025-02-09,14,Producto Modelo 14,2,978.72,1,ACME Corp 1,1,Tienda Online 1
2025-02-09,19,Producto Modelo 19,3,1195.73,97,Dunder Mifflin 97,6,Tienda Sucursal 6
2025-02-09,41,Producto Modelo 41,2,541.4,40,ACME Corp 40,10,Tienda Sucursal 10
2025-02-09,50,Producto Modelo 50,1,801.81,71,ACME Corp 71,1,Tienda Online 1
2025-02-10,8,Producto Modelo 8,1,1636.17,32,Globex 32,10,Tienda Sucursal 10
2025-02-10,35,Producto Modelo 35,3,1593.35,37,Dunder Mifflin 37,9,Tienda Outlet 9
2025-02-10,33,Producto Modelo 33,2,1312.75,70,Wayne Ent. 70,3,Tienda Online 3
2025-02-10,2,Producto Modelo 2,1,1242.79,86,Dunder Mifflin 86,6,Tienda Sucursal 6
2025-02-10,9,Producto Modelo 9,1,638.62,23,ACME Corp 23,3,Tienda Online 3
2025-02-10,49,Producto Modelo 49,2,99.19,84,Dunder Mifflin 84,7,Tienda Sucursal 7
2025-02-10,22,Producto Modelo 22,2,950.08,55,Dunder Mifflin 55,8,Tienda Outlet 8
2025-02-10,38,Producto Modelo 38,1,466.61,1,ACME Corp 1,1,Tienda Online 1
2025-02-10,11,Producto Modelo 11,3,271.39,35,Dunder Mifflin 35,2,Tienda Sucursal 2
2025-02-10,42,Producto Modelo 42,1,425.72,70,Wayne Ent. 70,6,Tienda Sucursal 6
2025-02-10,2,Producto Modelo 2,1,1242.79,95,Globex 95,2,Tienda Sucursal 2
2025-02-10,16,Producto Modelo 16,3,1728.39,70,Wayne Ent. 70,8,Tienda Outlet 8
2025-02-10,29,Producto Modelo 29,1,496.38,71,ACME Corp 71,6,Tienda Sucursal 6
2025-02-10,24,Producto Modelo 24,1,1356.26,34,Wayne Ent. 34,3,Tienda Online 3
2025-02-11,16,Producto Modelo 16,3,1728.39,26,Dunder Mifflin 26,7,Tienda Sucursal 7
2025-02-11,45,Producto Modelo 45,3,686.93,73,Globex 73,7,Tienda Sucursal 7
2025-02-11,7,Producto Modelo 7,3,890.75,85,Globex 85,9,Tienda Outlet 9
2025-02-11,47,Producto Modelo 47,3,1071.38,29,Globex 29,4,Tienda Sucursal 4
2025-02-11,11,Producto Modelo 11,1,271.39,56,Globex 56,3,Tienda Online 3
2025-02-11,8,Producto Modelo 8,2,1636.17,40,ACME Corp 40,10,Tienda Sucursal 10
2025-02-11,40,Producto Modelo 40,1,219.02,24,Globex 24,1,Tienda Online 1
2025-02-11,5,Producto Modelo 5,1,624.92,95,Globex 95,6,Tienda Sucursal 6
2025-02-11,43,Producto Modelo 43,3,852.46,7,Dunder Mifflin 7,7,Tienda Sucursal 7
2025-02-11,33,Producto Modelo 33,1,1312.75,68,Wayne Ent. 68,9,Tienda Outlet 9
2025-02-11,7,Producto Modelo 7,1,890.75,24,Globex 24,4,Tienda Sucursal 4
2025-02-11,42,Producto Modelo 42,3,425.72,70,Wayne Ent. 70,2,Tienda Sucursal 2
2025-02-11,32,Producto Modelo 32,3,1770.83,38,Globex 38,3,Tienda Online 3
2025-02-11,17,Producto Modelo 17,2,296.83,50,Dunder Mifflin 50,7,Tienda Sucursal 7
2025-02-12,7,Producto Modelo 7,1,890.75,22,ACME Corp 22,7,Tienda Sucursal 7
2025-02-12,17,Producto Modelo 17,1,296.83,17,Wayne Ent. 17,7,Tienda Sucursal 7
2025-02-12,29,Producto Modelo 29,2,496.38,37,Dunder Mifflin 37,3,Tienda Online 3
2025-02-12,45,Producto Modelo 45,2,686.93,56,Globex 56,4,Tienda Sucursal 4
2025-02-12,33,Producto Modelo 33,3,1312.75,2,Globex 2,2,Tienda Sucursal 2
2025-02-12,43,Producto Modelo 43,3,852.46,65,Dunder Mifflin 65,7,Tienda Sucursal 7
2025-02-12,4,Producto Modelo 4,3,1183.86,11,Wayne Ent. 11,3,Tienda Online 3
2025-02-12,24,Producto Modelo 24,3,1356.26,2,Globex 2,5,Tienda Online 5
2025-02-12,21,Producto Modelo 21,3,881.45,38,Globex 38,1,Tienda Online 1
2025-02-13,48,Producto Modelo 48,1,1675.08,52,Globex 52,2,Tienda Sucursal 2
2025-02-13,50,Producto Modelo 50,2,801.81,83,Wayne Ent. 83,9,Tienda Outlet 9
2025-02-13,19,Producto Modelo 19,1,1195.73,10,Wayne Ent. 10,7,Tienda Sucursal 7
2025-02-13,2,Producto Modelo 2,3,1242.79,98,Wayne Ent. 98,1,Tienda Online 1
2025-02-13,12,Producto Modelo 12,3,538.41,29,Globex 29,4,Tienda Sucursal 4
2025-02-13,29,Producto Modelo 29,3,496.38,29,Globex 29,4,Tienda Sucursal 4
2025-02-13,1,Producto Modelo 1,1,623.25,21,ACME Corp 21,9,Tienda Outlet 9
2025-02-13,38,Producto Modelo 38,1,466.61,16,ACME Corp 16,6,Tienda Sucursal 6
2025-02-13,36,Producto Modelo 36,3,516.39,98,Wayne Ent. 98,7,Tienda Sucursal 7
2025-02-13,7,Producto Modelo 7,3,890.75,2,Globex 2,8,Tienda Outlet 8
2025-02-13,7,Producto Modelo 7,3,890.75,37,Dunder Mifflin 37,3,Tienda Online 3
2025-02-13,9,Producto Modelo 9,1,638.62,47,Dunder Mifflin 47,2,Tienda Sucursal 2
2025-02-13,28,Producto Modelo 28,2,1082.48,23,ACME Corp 23,6,Tienda Sucursal 6
2025-02-13,38,Producto Modelo 38,3,466.61,43,Wayne Ent. 43,10,Tienda Sucursal 10
2025-02-13,35,Producto Modelo 35,1,1593.35,95,Globex 95,8,Tienda Outlet 8
2025-02-14,33,Producto Modelo 33,2,1312.75,6,Wayne Ent. 6,8,Tienda Outlet 8
2025-02-14,42,Producto Modelo 42,2,425.72,29,Globex 29,4,Tienda Sucursal 4
2025-02-14,43,Producto Modelo 43,3,852.46,20,Globex 20,10,Tienda Sucursal 10
2025-02-14,11,Producto Modelo 11,1,271.39,53,Wayne Ent. 53,2,Tienda Sucursal 2
2025-02-14,48,Producto Modelo 48,1,1675.08,92,Globex 92,4,Tienda Sucursal 4
2025-02-14,44,Producto Modelo 44,2,331.77,24,Globex 24,8,Tienda Outlet 8
2025-02-14,42,Producto Modelo 42,2,425.72,72,Globex 72,6,Tienda Sucursal 6
2025-02-14,32,Producto Modelo 32,1,1770.83,91,Dunder Mifflin 91,1,Tienda Online 1
2025-02-14,6,Producto Modelo 6,3,1040.57,16,ACME Corp 16,4,Tienda Sucursal 4
2025-02-14,17,Producto Modelo 17,1,296.83,44,Globex 44,2,Tienda Sucursal 2
2025-02-14,30,Producto Modelo 30,2,532.83,61,Wayne Ent. 61,1,Tienda Online 1
2025-02-14,5,Producto Modelo 5,3,624.92,12,Globex 12,3,Tienda Online 3
2025-02-15,6,Producto Modelo 6,2,1040.57,68,Wayne Ent. 68,5,Tienda Online 5
2025-02-15,36,Producto Modelo 36,2,516.39,33,Globex 33,5,Tienda Online 5
2025-02-15,33,Producto Modelo 33,3,1312.75,22,ACME Corp 22,7,Tienda Sucursal 7
2025-02-15,16,Producto Modelo 16,1,1728.39,16,ACME Corp 16,2,Tienda Sucursal 2
2025-02-15,10,Producto Modelo 10,2,700.71,92,Globex 92,7,Tienda Sucursal 7
2025-02-15,31,Producto Modelo 31,2,1051.87,81,ACME Corp 81,2,Tienda Sucursal 2
2025-02-15,49,Producto Modelo 49,3,99.19,19,Globex 19,9,Tienda Outlet 9
2025-02-15,49,Producto Modelo 49,2,99.19,17,Wayne Ent. 17,5,Tienda Online 5
2025-02-15,16,Producto Modelo 16,3,1728.39,32,Globex 32,5,Tienda Online 5
2025-02-15,29,Producto Modelo 29,1,496.38,38,Globex 38,4,Tienda Sucursal 4
2025-02-16,35,Producto Modelo 35,1,1593.35,33,Globex 33,1,Tienda Online 1
2025-02-16,22,Producto Modelo 22,3,950.08,27,Dunder Mifflin 27,9,Tienda Outlet 9
2025-02-16,2,Producto Modelo 2,1,1242.79,54,Wayne Ent. 54,9,Tienda Outlet 9
2025-02-16,31,Producto Modelo 31,3,1051.87,50,Dunder Mifflin 50,9,Tienda Outlet 9
2025-02-16,14,Producto Modelo 14,3,978.72,18,Dunder Mifflin 18,4,Tienda Sucursal 4
2025-02-16,19,Producto Modelo 19,1,1195.73,68,Wayne Ent. 68,2,Tienda Sucursal 2
2025-02-16,30,Producto Modelo 30,3,532.83,66,Wayne Ent. 66,7,Tienda Sucursal 7
2025-02-16,41,Producto Modelo 41,1,541.4,86,Dunder Mifflin 86,6,Tienda Sucursal 6
2025-02-16,38,Producto Modelo 38,2,466.61,43,Wayne Ent. 43,8,Tienda Outlet 8
2025-02-17,31,Producto Modelo 31,2,1051.87,42,Dunder Mifflin 42,1,Tienda Online 1
2025-02-17,22,Producto Modelo 22,3,950.08,25,Dunder Mifflin 25,3,Tienda Online 3
2025-02-17,26,Producto Modelo 26,3,1269.87,84,Dunder Mifflin 84,8,Tienda Outlet 8
2025-02-17,1,Producto Modelo 1,1,623.25,78,Globex 78,4,Tienda Sucursal 4
2025-02-17,26,Producto Modelo 26,1,1269.87,38,Globex 38,8,Tienda Outlet 8
2025-02-17,49,Producto Modelo 49,3,99.19,74,ACME Corp 74,8,Tienda Outlet 8
2025-02-17,5,Producto Modelo 5,2,624.92,95,Globex 95,5,Tienda Online 5
2025-02-17,2,Producto Modelo 2,2,1242.79,58,Dunder Mifflin 58,1,Tienda Online 1
2025-02-17,45,Producto Modelo 45,1,686.93,22,ACME Corp 22,6,Tienda Sucursal 6
2025-02-18,42,Producto Modelo 42,3,425.72,80,Globex 80,3,Tienda Online 3
2025-02-18,6,Producto Modelo 6,2,1040.57,20,Globex 20,5,Tienda Online 5
2025-02-18,14,Producto Modelo 14,1,978.72,83,Wayne Ent. 83,3,Tienda Online 3
2025-02-18,34,Producto Modelo 34,2,1571.22,93,Globex 93,6,Tienda Sucursal 6
2025-02-18,9,Producto Modelo 9,2,638.62,40,ACME Corp 40,6,Tienda Sucursal 6
2025-02-18,32,Producto Modelo 32,1,1770.83,24,Globex 24,2,Tienda Sucursal 2
2025-02-18,7,Producto Modelo 7,1,890.75,77,Wayne Ent. 77,1,Tienda Online 1
2025-02-18,34,Producto Modelo 34,3,1571.22,81,ACME Corp 81,3,Tienda Online 3
2025-02-19,9,Producto Modelo 9,3,638.62,66,Wayne Ent. 66,6,Tienda Sucursal 6
2025-02-19,21,Producto Modelo 21,2,881.45,2,Globex 2,8,Tienda Outlet 8
2025-02-19,13,Producto Modelo 13,2,-150.0,36,Globex 36,5,Tienda Online 5
2025-02-19,49,Producto Modelo 49,1,99.19,24,Globex 24,4,Tienda Sucursal 4
2025-02-19,43,Producto Modelo 43,3,852.46,19,Globex 19,2,Tienda Sucursal 2
2025-02-19,15,Producto Modelo 15,2,1526.58,12,Globex 12,1,Tienda Online 1
2025-02-19,26,Producto Modelo 26,1,1269.87,63,Dunder Mifflin 63,7,Tienda Sucursal 7
2025-02-19,6,Producto Modelo 6,2,1040.57,88,Dunder Mifflin 88,3,Tienda Online 3
2025-02-19,48,Producto Modelo 48,3,1675.08,19,Globex 19,5,Tienda Online 5
2025-02-19,13,Producto Modelo 13,1,-150.0,25,Dunder Mifflin 25,2,Tienda Sucursal 2
2025-02-20,5,Producto Modelo 5,3,624.92,99,ACME Corp 99,3,Tienda Online 3
2025-02-20,18,Producto Modelo 18,3,1516.5,99,ACME Corp 99,10,Tienda Sucursal 10
2025-02-20,49,Producto Modelo 49,2,99.19,83,Wayne Ent. 83,3,Tienda Online 3
2025-02-20,6,Producto Modelo 6,3,1040.57,97,Dunder Mifflin 97,6,Tienda Sucursal 6
2025-02-20,21,Producto Modelo 21,1,881.45,41,Dunder Mifflin 41,9,Tienda Outlet 9
2025-02-20,7,Producto Modelo 7,3,890.75,67,ACME Corp 67,2,Tienda Sucursal 2
2025-02-20,21,Producto Modelo 21,1,881.45,61,Wayne Ent. 61,4,Tienda Sucursal 4
2025-02-20,3,Producto Modelo 3,2,1389.15,68,Wayne Ent. 68,2,Tienda Sucursal 2
2025-02-20,16,Producto Modelo 16,3,1728.39,52,Globex 52,9,Tienda Outlet 9
2025-02-21,42,Producto Modelo 42,3,425.72,75,Wayne Ent. 75,9,Tienda Outlet 9
2025-02-21,27,Producto Modelo 27,3,182.09,56,Globex 56,9,Tienda Outlet 9
2025-02-21,49,Producto Modelo 49,2,99.19,8,Globex 8,5,Tienda Online 5
2025-02-21,24,Producto Modelo 24,3,1356.26,31,Dunder Mifflin 31,2,Tienda Sucursal 2
2025-02-21,1,Producto Modelo 1,3,623.25,59,Dunder Mifflin 59,1,Tienda Online 1
2025-02-21,47,Producto Modelo 47,2,1071.38,78,Globex 78,10,Tienda Sucursal 10
2025-02-21,10,Producto Modelo 10,1,700.71,21,ACME Corp 21,6,Tienda Sucursal 6
2025-02-21,20,Producto Modelo 20,2,534.57,39,Wayne Ent. 39,8,Tienda Outlet 8
2025-02-21,9,Producto Modelo 9,3,638.62,40,ACME Corp 40,7,Tienda Sucursal 7
2025-02-21,12,Producto Modelo 12,2,538.41,89,ACME Corp 89,1,Tienda Online 1
2025-02-21,24,Producto Modelo 24,1,1356.26,72,Globex 72,2,Tienda Sucursal 2
2025-02-21,40,Producto Modelo 40,3,219.02,80,Globex 80,4,Tienda Sucursal 4
2025-02-21,28,Producto Modelo 28,3,1082.48,47,Dunder Mifflin 47,10,Tienda Sucursal 10
2025-02-22,10,Producto Modelo 10,2,700.71,76,Globex 76,9,Tienda Outlet 9
2025-02-22,36,Producto Modelo 36,1,516.39,41,Dunder Mifflin 41,10,Tienda Sucursal 10
2025-02-22,21,Producto Modelo 21,3,881.45,87,Wayne Ent. 87,1,Tienda Online 1
2025-02-22,45,Producto Modelo 45,3,686.93,91,Dunder Mifflin 91,4,Tienda Sucursal 4
2025-02-22,2,Producto Modelo 2,3,1242.79,53,Wayne Ent. 53,4,Tienda Sucursal 4
2025-02-22,31,Producto Modelo 31,1,1051.87,13,Globex 13,7,Tienda Sucursal 7
2025-02-22,4,Producto Modelo 4,3,1183.86,86,Dunder Mifflin 86,2,Tienda Sucursal 2
2025-02-22,15,Producto Modelo 15,3,1526.58,27,Dunder Mifflin 27,8,Tienda Outlet 8
2025-02-22,38,Producto Modelo 38,3,466.61,25,Dunder Mifflin 25,5,Tienda Online 5
2025-02-22,42,Producto Modelo 42,3,425.72,60,ACME Corp 60,8,Tienda Outlet 8
2025-02-22,24,Producto Modelo 24,3,1356.26,62,ACME Corp 62,1,Tienda Online 1
2025-02-22,24,Producto Modelo 24,1,1356.26,64,Globex 64,5,Tienda Online 5
2025-02-22,33,Producto Modelo 33,3,1312.75,38,Globex 38,4,Tienda Sucursal 4
2025-02-22,6,Producto Modelo 6,3,1040.57,78,Globex 78,7,Tienda Sucursal 7
2025-02-22,13,Producto Modelo 13,1,-150.0,38,Globex 38,7,Tienda Sucursal 7
2025-02-23,16,Producto Modelo 16,2,1728.39,11,Wayne Ent. 11,2,Tienda Sucursal 2
2025-02-23,8,Producto Modelo 8,2,1636.17,41,Dunder Mifflin 41,3,Tienda Online 3
2025-02-23,32,Producto Modelo 32,2,1770.83,9,Globex 9,8,Tienda Outlet 8
2025-02-23,23,Producto Modelo 23,3,70.45,28,ACME Corp 28,3,Tienda Online 3
2025-02-23,5,Producto Modelo 5,3,624.92,54,Wayne Ent. 54,7,Tienda Sucursal 7
2025-02-23,40,Producto Modelo 40,3,219.02,23,ACME Corp 23,8,Tienda Outlet 8
2025-02-23,48,Producto Modelo 48,3,1675.08,35,Dunder Mifflin 35,2,Tienda Sucursal 2
2025-02-23,5,Producto Modelo 5,3,624.92,63,Dunder Mifflin 63,6,Tienda Sucursal 6
2025-02-23,19,Producto Modelo 19,2,1195.73,91,Dunder Mifflin 91,4,Tienda Sucursal 4
2025-02-23,43,Producto Modelo 43,2,852.46,45,Globex 45,5,Tienda Online 5
2025-02-23,20,Producto Modelo 20,3,534.57,82,Wayne Ent. 82,10,Tienda Sucursal 10
2025-02-23,15,Producto Modelo 15,1,1526.58,4,Dunder Mifflin 4,4,Tienda Sucursal 4
2025-02-23,34,Producto Modelo 34,3,1571.22,57,ACME Corp 57,8,Tienda Outlet 8
2025-02-23,12,Producto Modelo 12,2,538.41,70,Wayne Ent. 70,8,Tienda Outlet 8
2025-02-24,45,Producto Modelo 45,1,686.93,39,Wayne Ent. 39,2,Tienda Sucursal 2
2025-02-24,10,Producto Modelo 10,3,700.71,17,Wayne Ent. 17,4,Tienda Sucursal 4
2025-02-24,49,Producto Modelo 49,3,99.19,80,Globex 80,1,Tienda Online 1
2025-02-24,8,Producto Modelo 8,3,1636.17,95,Globex 95,9,Tienda Outlet 9
2025-02-24,35,Producto Modelo 35,1,1593.35,23,ACME Corp 23,1,Tienda Online 1
2025-02-24,14,Producto Modelo 14,3,978.72,65,Dunder Mifflin 65,9,Tienda Outlet 9
2025-02-24,19,Producto Modelo 19,1,1195.73,25,Dunder Mifflin 25,7,Tienda Sucursal 7
2025-02-24,20,Producto Modelo 20,1,534.57,72,Globex 72,7,Tienda Sucursal 7
2025-02-24,19,Producto Modelo 19,2,1195.73,3,Wayne Ent. 3,3,Tienda Online 3
2025-02-24,27,Producto Modelo 27,2,182.09,66,Wayne Ent. 66,10,Tienda Sucursal 10
2025-02-24,17,Producto Modelo 17,1,296.83,99,ACME Corp 99,7,Tienda Sucursal 7
2025-02-24,29,Producto Modelo 29,3,496.38,32,Globex 32,1,Tienda Online 1
